,price,stock,maturity
108,0.12500897161786595,1.987552819681085,0.5
109,0.0,1.9864322256915818,0.5
110,0.14615188848840477,2.013504482030441,0.5
111,0.09271002210681312,1.9795087374884843,0.5
112,0.12264566110148589,1.9572847064878618,0.5
113,0.045408299481207504,1.9370918317036427,0.5
114,0.0,1.991955562851475,0.5
115,0.2133836173537622,1.9612472429229784,0.5
116,0.0,1.9583208273573043,0.5
117,0.010333218405841116,2.00186857950163,0.5
118,0.03450233098678179,2.04306894048076,0.5
119,0.0,2.0495075415166277,0.5
120,0.10252114113646948,1.9976443507502117,0.5
121,0.0,1.9813781699929225,0.5
122,0.06458545650462444,1.940075445160849,0.5
123,0.1603773096996588,1.883640900902417,0.5
124,0.09921216735479943,2.051951074519394,0.5
125,0.0,1.9733773066759117,0.5
126,0.2256774934446537,2.043532755551245,0.5
127,0.0,1.8950961326808675,0.5
128,0.06147391381287104,2.0250219191334224,0.5
129,0.0,2.034569610086046,0.5
130,0.1703666423395469,2.0211739233249304,0.5
131,0.12989702671565695,1.9606873791181396,0.5
132,0.0,1.9231324931944735,0.5
133,0.0,1.9878973992199591,0.5
134,0.008900351400001227,1.9957195361913487,0.5
135,0.004379911474450271,2.0227999242046373,0.5
136,0.0,2.0535331061624276,0.5
137,0.0018124718731784561,2.056264972635951,0.5
138,0.21834276740655678,2.02619284799636,0.5
139,0.14160164402034958,2.018034048269214,0.5
140,0.0,1.9981351116340023,0.5
141,0.0,1.9899323514051577,0.5
142,0.003842386512350693,1.9969930738077983,0.5
143,0.014179629643590541,2.010634083532239,0.5
144,0.03824095282738993,1.9594775752790805,0.5
145,0.2695940808003283,2.026661366124071,0.5
146,0.0,1.9872421052098617,0.5
147,0.23593939672539932,2.0980758118945437,0.5
148,0.0,2.033962414773165,0.5
149,0.04488538845969581,2.0203938781768964,0.5
150,0.0,2.0416917212127603,0.5
151,0.02995247920835098,2.035474451970938,0.5
152,0.22305619645873653,2.0791232128057717,0.5
153,0.12812417991484626,2.0727613756288963,0.5
154,0.0,2.0154812520566487,0.5
155,0.0,1.9337987644639814,0.5
156,0.0,1.9940220820746821,0.5
157,0.0,1.9152359414117515,0.5
158,0.005851917289379394,1.9574489045795873,0.5
159,0.1925011389180149,2.0139433432781124,0.5
160,0.07774629522030763,2.0010873953441592,0.5
161,0.06370732716429606,1.990790288049859,0.5
162,0.16253414542740252,2.012008559295238,0.5
163,0.0,1.9206763159501437,0.5
164,0.09642811802840923,2.02930310766663,0.5
165,0.0,1.97709272672522,0.5
166,0.0,1.9587511555945096,0.5
167,0.0,1.9593908371031548,0.5
168,0.1465678174178504,2.011891803856861,0.5
169,0.0,1.9179613470767192,0.5
170,0.0,1.9178429002274575,0.5
171,0.0,1.9584294270026332,0.5
172,0.0,1.8984961115149648,0.5
173,0.03240034426302163,1.9616484493396864,0.5
174,0.05857942083309453,1.9973609122619511,0.5
175,0.11634835544950262,2.030534578132254,0.5
176,0.05796318577961035,1.933166048819596,0.5
177,0.18410560570529455,1.9148673941458896,0.5
178,0.0,1.7683951750677773,0.5
179,0.08710152972794738,2.0124191351031353,0.5
180,0.0,2.0014555719177753,0.5
181,0.12197508517172784,2.0123316604152146,0.5
182,0.0,1.9846529967639646,0.5
183,0.10573637759758547,1.9509938728666307,0.5
184,0.05390986713066903,1.9028889752328162,0.5
185,0.0,1.9717473419933023,0.5
186,0.0,2.050320001554538,0.5
187,0.0,1.9635523275006945,0.5
188,0.1320730760691653,1.9964728219306127,0.5
189,0.29749972711674744,2.05324930173384,0.5
190,0.0,1.9589068280687125,0.5
191,0.0,1.9942339818552355,0.5
192,0.1728189342958335,2.0439520307943106,0.5
193,0.13295832288096854,2.019803650255356,0.5
194,0.06322379400245293,2.0118899302948114,0.5
195,0.0,1.9764078032778427,0.5
196,0.0,2.024136456028457,0.5
197,0.0,2.02958989468822,0.5
198,0.155782688322061,2.009196204330729,0.5
199,0.0,1.9921071062623223,0.5
200,0.008328333943212307,1.9379824653874127,0.5
201,0.09425503687321468,1.8940721140915366,0.5
202,0.013509947684825718,2.013202082880348,0.5
203,0.04411860210533991,2.0218724911845274,0.5
204,0.0,1.8377467287052272,0.5
205,0.08615998721195917,1.9838218495550644,0.5
206,0.0,1.8837985717699204,0.5
207,0.0,1.888287023210962,0.5
208,0.0558205953740023,2.025876930174331,0.5
209,0.0,2.0521136144817507,0.5
210,0.05146451596735435,1.9462429797816998,0.5
211,0.0,2.01089262053973,0.5
212,0.238764673295087,2.0453484974271525,0.5
213,0.0,2.0027141987245116,0.5
214,0.18807141663942506,2.055893405803513,0.5
215,0.0,2.0421436257661827,0.5
216,0.0,1.9939381635110294,0.5
217,0.0,1.9558718610743595,0.5
218,0.15464274521598442,2.0125890155282717,0.5
219,0.23631684050126012,2.044506698030559,0.5
220,0.0,1.9972379707771446,0.5
221,0.10263370493378687,2.0172083601758795,0.5
222,0.07237142791926887,2.004883587409488,0.5
223,0.020380660047969457,1.984790931547928,0.5
224,0.0,1.933145774368752,0.5
225,0.027165937390504435,2.005663489125711,0.5
226,0.009403222064925387,2.008654039222709,0.5
227,0.26252303037904934,2.0470303941045085,0.5
228,0.032859599182192056,1.9686600231982083,0.5
229,0.1369457104327454,2.03206132512875,0.5
230,0.050382272526458216,2.0472356662238393,0.5
231,0.058719498854485686,1.9937818596822101,0.5
232,0.0,1.9970121379727537,0.5
233,0.0,1.988579749380511,0.5
234,0.14325985587078716,2.0107528882355536,0.5
235,0.04179957387636701,2.046736018280066,0.5
236,0.034294999973234486,1.9816507222583637,0.5
237,0.049333190135359306,1.9681612043333203,0.5
238,0.15385199237019975,2.0622375588137167,0.5
239,0.2082109326353252,2.0370262738110405,0.5
240,0.15815115119308176,2.0162411202651667,0.5
241,0.07876409308949217,2.040385215384942,0.5
242,0.03017597830446439,2.037185634035667,0.5
243,0.22051495872273197,2.0531889941690578,0.5
244,0.0,1.9491723390053257,0.5
245,0.198272913042274,1.9964675169646862,0.5
246,0.23160709732020734,2.0876196459663743,0.5
247,0.10721207540585143,2.0268935934199566,0.5
248,0.0,1.896998767969157,0.5
249,0.027324127405161658,1.9425284474915467,0.5
250,0.0,1.9493585697329863,0.5
251,0.0128742233380299,1.9581168020005173,0.5
252,0.04439407587625821,2.01342824853987,0.5
253,0.080522927794477,2.039179974560754,0.5
254,0.1508477135476789,1.9382073252328242,0.5
255,0.0,1.9523048055534484,0.5
256,0.023866244464446407,2.0031816655911454,0.5
257,0.0,2.0436054111664523,0.5
258,0.12302696233260146,2.0737315663755007,0.5
259,0.2683547616388502,1.9604420249864987,0.5
260,0.12856884336143892,2.043210058255558,0.5
261,0.11596907388051969,2.048512250237302,0.5
262,0.002258280193780493,2.018182561193627,0.5
263,0.10687957466692,2.017765757404196,0.5
264,0.15368853950667605,2.064063368289378,0.5
265,0.06209528272549125,2.0033723281387408,0.5
266,0.0,1.8942951341794965,0.5
267,0.0380035363411646,2.014471218757051,0.5
268,0.0,2.0365107621893963,0.5
269,0.0,2.004555721643743,0.5
270,0.14569653927373505,1.991003729093008,0.5
271,0.1050581063909366,2.042213687803351,0.5
272,0.0,2.0414492410775464,0.5
273,0.07918346881786986,1.989455597193422,0.5
274,0.0,1.974363047312872,0.5
275,0.0,1.9591824960525661,0.5
276,0.07915697232207553,2.041460993009765,0.5
277,0.0,1.858372219160759,0.5
278,0.06275936354153666,1.9997467663327213,0.5
279,0.0,2.007230803491557,0.5
280,0.09561619361589946,1.9724327611406218,0.5
281,0.0,1.8397612188194692,0.5
282,0.0,2.0214189410730183,0.5
283,0.0,2.083321551799751,0.5
284,0.23571385105499898,2.035917033800394,0.5
285,0.1952423114033981,2.003101338465211,0.5
286,0.10545739652196007,2.0328602406106535,0.5
287,0.11260984641545413,1.964022814762819,0.5
288,0.2442054066801571,2.002997159460519,0.5
289,0.0,1.9604802671454464,0.5
290,0.051158953162707466,1.9546300749046306,0.5
291,0.004071384205622142,1.9977561309217986,0.5
292,0.0,1.9708845049120258,0.5
293,0.032179031056114304,2.063715299584202,0.5
294,0.0,2.0364487318506947,0.5
295,0.1169107639192295,2.015908897094418,0.5
296,0.1540420759271659,1.9468236344114656,0.5
297,0.0,2.0333780468792653,0.5
298,0.19261154667233127,1.970230090491394,0.5
299,0.0,2.0946657729844573,0.5
300,0.0,1.9368412038154845,0.5
301,0.03192802204955569,2.0638404654217184,0.5
302,0.3221608831832139,1.9726890722416197,0.5
303,0.1739003335749998,2.0718405514200224,0.5
304,0.0,2.0044499891249625,0.5
305,0.009885113486831187,1.958595893863087,0.5
306,0.0,2.030141635365129,0.5
307,0.0,2.007533472341237,0.5
308,0.07237091298486664,2.0313777617836304,0.5
309,0.041273608707764975,1.9720508578335396,0.5
310,0.0,2.0130506964090293,0.5
311,0.0,2.018007052165426,0.5
312,0.0,1.9266121587657068,0.5
313,0.0,2.040403716901061,0.5
314,0.148115102806476,2.0045830552267416,0.5
315,0.054404907628158305,2.0422062573403137,0.5
316,0.14362165172182983,2.0140383903970274,0.5
317,0.0,2.0425145884799694,0.5
318,0.0,1.908075527419167,0.5
319,0.008439832927308988,2.0084429992098936,0.5
320,0.12081401265933289,2.0819162695408235,0.5
321,0.0,1.9657922698043218,0.5
322,0.011081849595251825,2.0235701887827844,0.5
323,0.11329521261827535,1.9355792385010369,0.5
324,0.0,1.8474669639276822,0.5
325,0.0940765587681831,2.0768037094577547,0.5
326,0.03173814362301686,2.0005153833996134,0.5
327,0.0,1.9694659435665582,0.5
328,0.05047679291824192,2.07115730439876,0.5
329,0.10468086150009848,2.006842234486596,0.5
330,0.222264537443718,1.876580291993011,0.5
331,0.0,1.9445959568071514,0.5
332,0.0,1.968832153625769,0.5
333,0.19506186440233542,1.9611338526877335,0.5
334,0.0,1.8268012806126301,0.5
335,0.22468810913675163,2.033610521968023,0.5
336,0.0,1.9344772262368921,0.5
337,0.09396926491954405,2.038894376737213,0.5
338,0.1377948723735809,2.040854453797445,0.5
339,0.11971345348489715,1.9913984359985224,0.5
340,0.0,1.8979998923902124,0.5
341,0.2050254051518534,1.9681816303083162,0.5
342,0.23571424596286894,2.0537365952235276,0.5
343,0.011973440137447167,1.9698105468466014,0.5
344,0.14016540506911745,1.9519491770412847,0.5
345,0.1378568028905578,2.0413989721876398,0.5
346,0.0,1.966841395728957,0.5
347,0.0,2.0028883771420354,0.5
348,0.0,2.015396326349964,0.5
349,0.10473134719567634,2.0292436225845774,0.5
350,0.3014931708635107,2.002925151398515,0.5
351,0.17362838708802242,2.0174353674842576,0.5
352,0.0,1.9384857844424475,0.5
353,0.19797396417099433,2.0838218419161705,0.5
354,0.0,1.8945851252885784,0.5
355,0.0055615864622060585,2.007061463713571,0.5
356,0.08732747759441084,2.048546340772852,0.5
357,0.10786009134857766,1.984446683329854,0.5
358,0.2931444411962705,2.0484847343265047,0.5
359,0.007644921176126029,2.0238493247060916,0.5
360,0.0,1.88963414357188,0.5
361,0.0,2.014620837170463,0.5
362,0.0,2.042548093921152,0.5
363,0.16259149907713333,2.0545440640505848,0.5
364,0.10051077118433849,2.0448092609984068,0.5
365,0.27782694749768,2.062862415027923,0.5
366,0.1594843058665445,2.049294049913012,0.5
367,0.0,2.018174286548387,0.5
368,0.017403274717905592,1.9269215672325195,0.5
369,0.07303391837989404,2.0239426828881597,0.5
370,0.0,2.0406817139149727,0.5
371,0.14349541217375483,2.0412795655484395,0.5
372,0.0,1.9347242231469617,0.5
373,0.0,2.0156577030744134,0.5
374,0.0,1.9887558574160094,0.5
375,0.07196264780558126,2.041773950661868,0.5
376,0.0,1.998123039336722,0.5
377,0.0,2.057266847827937,0.5
378,0.06889228235409472,1.9106143540733171,0.5
379,0.17909262897252143,2.048107340482991,0.5
380,0.09651694442457837,2.0515099419408895,0.5
381,0.14844605554249268,2.106340064164577,0.5
382,0.06992608536627065,1.9235757037809007,0.5
383,0.04054543135899191,2.0210195105030935,0.5
384,0.04119314792062312,2.034271737765462,0.5
385,0.0,2.045707642069033,0.5
386,0.0,1.8672798950122145,0.5
387,0.0,1.9975337728508749,0.5
388,0.0040082342617902,2.0437471347957623,0.5
389,0.14485109940668472,1.9826532993119232,0.5
390,0.15227292723985197,2.004239473518129,0.5
391,0.2981101402460573,2.05878349028766,0.5
392,0.0,1.9701801725475638,0.5
393,0.03297692423003218,2.0297433018358775,0.5
394,0.0,1.934007941142963,0.5
395,0.08206815997153516,2.015998489465703,0.5
396,0.05609402397219965,2.007993405957368,0.5
397,0.042981619162775875,1.9690237985878198,0.5
398,0.2352749542661443,1.9752386620496745,0.5
399,0.0,1.9800178745879118,0.5
400,0.15849366615302962,2.0090885132535066,0.5
401,0.12646960858658973,1.9819896766979461,0.5
402,0.0,2.0102828876266905,0.5
403,0.0,1.9658235666048929,0.5
404,0.220544742062335,2.0489369129970885,0.5
405,0.11718461552972226,1.9594945103382173,0.5
406,0.02546244895476857,2.0207561944257555,0.5
407,0.03527417629214247,2.0671889239402548,0.5
408,0.0,2.067454870909226,0.5
409,0.034300712764757435,1.9841246334563734,0.5
410,0.1697621779341798,2.051613505868195,0.5
411,0.11054047353857044,2.050196399211953,0.5
412,0.0,2.002804165820398,0.5
413,0.09732341100751674,1.93919212575068,0.5
414,0.37710542108821743,2.032645117654793,0.5
415,0.14035664286788707,2.0215809833020164,0.5
416,0.11865306058635205,2.036067115352484,0.5
417,0.05857185391989672,2.0212646166682897,0.5
418,0.0,1.9119575778650795,0.5
419,0.20180039152118168,2.0942275810016895,0.5
420,0.0,1.9640565871212192,0.5
421,0.14479841628316592,1.9850423805176793,0.5
422,0.0,1.9718489868588236,0.5
423,0.2248552428099706,2.035880960066123,0.5
424,0.11162728303865821,2.0574227580639324,0.5
425,0.024284479089138777,1.9561003172315945,0.5
426,0.039176264822587736,2.0372040514073446,0.5
427,0.0,1.9433326120636853,0.5
428,0.11246767874554564,1.9998545728241606,0.5
429,0.0,1.8862221047154053,0.5
430,0.04686913218012467,1.9359843983240859,0.5
431,0.0,2.001307377358872,0.5
432,0.28712274587385345,2.029954264329179,0.5
433,0.09232483498912414,2.0075715803133285,0.5
434,0.0,1.9880724543247477,0.5
435,0.14319484082309186,2.052746202843961,0.5
436,0.1878255767196535,2.031963381950408,0.5
437,0.0026981135990324923,1.9205315048290081,0.5
438,0.05542607207516914,2.0601992172608194,0.5
439,0.08884237067556766,1.9787921422768515,0.5
440,0.2327872528380781,2.0140192551834413,0.5
441,0.2716476193860884,2.0667092685029402,0.5
442,0.0,2.0516478946507197,0.5
443,0.0,1.9708415416901959,0.5
444,0.09074338369411938,1.9770967833266846,0.5
445,0.0,2.025937093727248,0.5
446,0.0,2.0101205988268456,0.5
447,0.030069324260405317,2.057942250753037,0.5
448,0.21214954139137632,2.062252132312215,0.5
449,0.1018553774658959,2.0468484500661814,0.5
450,0.0,2.0221383368300048,0.5
451,0.0,1.913697203713976,0.5
452,0.16369211528356864,1.982436279574762,0.5
453,0.018615192792646784,2.0167966146680025,0.5
454,0.0,1.931131891919259,0.5
455,0.0,1.921598616382584,0.5
456,0.01101974102876202,1.9809901992614087,0.5
457,0.0,1.8901390812667167,0.5
458,0.2050198570016204,2.079138693724084,0.5
459,0.1705721152465931,2.0305244166582352,0.5
460,0.0,2.061275466561419,0.5
461,0.29829722938779213,2.0586820496251836,0.5
462,0.3024217736612993,2.015716077005304,0.5
463,0.015533864139681608,2.0342929255708264,0.5
464,0.01641981433735351,2.002760573955817,0.5
465,0.0,2.0433329977917545,0.5
466,0.0,1.9617821702223972,0.5
467,0.0,1.9624051142590706,0.5
468,0.0,1.9920040400420642,0.5
469,0.039066228383613844,2.0414236270657833,0.5
470,0.08351937990293035,2.0211089007991196,0.5
471,0.0,1.9674880382134756,0.5
472,0.05377134581052445,2.0053645927237445,0.5
473,0.21244680114979975,2.0497373759889745,0.5
474,0.2208836748577956,1.9733348432484543,0.5
475,0.03153012589612292,2.029781951690786,0.5
476,0.1784089906479469,2.00982379729184,0.5
477,0.041307976543575986,1.9733397018469359,0.5
478,0.0,1.9451460863417667,0.5
479,0.0,2.032664898973559,0.5
480,0.28904714671009035,2.0341415999867714,0.5
481,0.1182245141634537,2.0043035951798376,0.5
482,0.0,1.9288965628421542,0.5
483,0.0,2.036634857790183,0.5
484,0.0,1.8710529220741807,0.5
485,0.02878823311619616,2.0416875353367483,0.5
486,0.0,2.01769223430104,0.5
487,0.0,1.862251358178677,0.5
488,0.0,2.0239061011453905,0.5
489,0.0,2.0296206527247382,0.5
490,0.0,2.0358513224588344,0.5
491,0.0,2.0050906567062303,0.5
492,0.23903742371035852,2.011022907280383,0.5
493,0.0,2.0283235106684545,0.5
494,0.13975475832609074,2.0953185887915846,0.5
495,0.0576724094547747,2.0282168580027036,0.5
496,0.0,1.9807469362739392,0.5
497,0.045680127947908655,2.0169098347744017,0.5
498,0.0,1.9711648331991978,0.5
499,0.04723811405701861,2.043990723995665,0.5
500,0.15125458450192752,1.9748280790342345,0.5
501,0.0,2.008651731225693,0.5
502,0.22433006614009043,2.040594840147881,0.5
503,0.11139023196385,1.9892058926427472,0.5
504,0.0,1.892867231933082,0.5
505,0.0,2.030340820905713,0.5
506,0.1120115251351983,2.0049689609908063,0.5
507,0.06589010144746599,2.0109292930340845,0.5
508,0.2621581864877749,1.95861544833034,0.5
509,0.025708926796851106,2.0112283146982874,0.5
510,0.0,1.9464933348970745,0.5
511,0.08270317948681694,1.97592141377567,0.5
512,0.0022079343938150586,2.0248842410612045,0.5
513,0.1654347495631452,2.0376480928868586,0.5
514,0.046520100235866835,1.9729715206897078,0.5
515,0.18660510459132595,2.0482463281413104,0.5
516,0.0,1.9678124860391821,0.5
517,0.1204814286718312,2.0065781186272016,0.5
518,0.0670701137754608,1.9847920952191895,0.5
519,0.28653815910720937,2.0482811257011955,0.5
520,0.06995474704610727,1.931253368374256,0.5
521,0.10351909538514148,2.0539597104428733,0.5
522,0.0,1.9777391916549403,0.5
523,0.03642587415533738,2.0323395146462517,0.5
524,0.051311505567604776,2.0351790782402426,0.5
525,0.0,1.9157172168251004,0.5
526,0.16476635194233014,2.051426049355706,0.5
527,0.09356485995837671,2.005427742839744,0.5
528,0.0477736157493851,1.9934684375219371,0.5
529,0.20654240738531415,1.994731895662961,0.5
530,0.05937013261627566,1.9488611586210154,0.5
531,0.0,2.0402059075872576,0.5
532,0.0,1.9803324317857491,0.5
533,0.10683784399222418,1.9744796809875418,0.5
534,0.16255997107799836,2.0572175876275915,0.5
535,0.10330024108398428,1.966338040116588,0.5
536,0.0,1.8800881836974357,0.5
537,0.0,1.996166733265228,0.5
538,0.0,2.002750002832375,0.5
539,0.0,1.9622573658876044,0.5
540,0.05219199232860294,1.9575337599414102,0.5
541,0.2521270997224483,1.9221985131978547,0.5
542,0.16443215322851845,2.043042561595234,0.5
543,0.18901031219897835,2.0251068391139113,0.5
544,0.0,1.9865509648566444,0.5
545,0.0,2.031406945539116,0.5
546,0.0,1.9587632318717643,0.5
547,0.13266304751283808,2.0453422683161993,0.5
548,0.15709314144147601,2.006149583998032,0.5
549,0.33221432001196405,2.0215194872642908,0.5
550,0.008663238559801556,2.0250096712726906,0.5
551,0.0,1.9253580379130324,0.5
552,0.02178904488706568,2.0165075935195143,0.5
553,0.0,1.9880036896133133,0.5
554,0.0,2.009167211148941,0.5
555,0.14779279375383902,2.041758281751509,0.5
556,0.0,2.0484608871290546,0.5
557,0.16237318619289098,2.048844167873223,0.5
558,0.11357096500537711,2.0623915400869786,0.5
559,0.12417028621727111,2.0215814632145994,0.5
560,0.0,1.9382638696250618,0.5
561,0.0,2.0463229885086305,0.5
562,0.0,2.0127032873746593,0.5
563,0.000567880417033706,1.9060389040315016,0.5
564,0.0,2.027185470784301,0.5
565,0.015261786251069331,2.037005552361878,0.5
566,0.033236879468334646,1.9820433026957096,0.5
567,0.04111610667431442,1.996500611381892,0.5
568,0.07048467194845598,2.02120702672533,0.5
569,0.0,1.791536830153751,0.5
570,0.0,1.963851565000127,0.5
571,0.2305287296752505,2.0265107800386417,0.5
572,0.0,2.0605483119997317,0.5
573,0.0,1.9607918592907243,0.5
574,0.03982416971543179,1.9947103973432503,0.5
575,0.0,1.9221184261707314,0.5
576,0.08568360132166175,2.0039461063012456,0.5
577,0.0,2.051709612890167,0.5
578,0.07341917248253127,1.9604297689437096,0.5
579,0.18370842218977668,2.0330362013813335,0.5
580,0.2103649180720173,2.0006225929047434,0.5
581,0.05561467228612571,2.033312029783476,0.5
582,0.3538583605952499,1.9704777181341757,0.5
583,0.0,1.892999706541795,0.5
584,0.18045083892764513,1.962137497713229,0.5
585,0.03314313765908805,1.9624029397923688,0.5
586,0.25929113486535194,2.057084723339385,0.5
587,0.19051924150868027,2.0186094823310685,0.5
588,0.11612581003570188,1.9676845081018617,0.5
589,0.1651410750284783,2.026147247887636,0.5
590,0.0,2.002248793179576,0.5
591,0.0,2.0087158736830872,0.5
592,0.03174874445600118,1.9639919164041493,0.5
593,0.0,2.038981944561088,0.5
594,0.09439662646446578,2.018502341460492,0.5
595,0.0,2.0043920871814582,0.5
596,0.0,1.9805000944827083,0.5
597,0.12188703779502452,2.050877566398876,0.5
598,0.0,2.006846756255563,0.5
599,0.0,1.98043429723158,0.5
600,0.20103607410261448,2.036178863691416,0.5
601,0.0,2.0347110984685393,0.5
602,0.1525369423138887,2.065223212349417,0.5
603,0.17166144819124796,2.050300674464162,0.5
604,0.03872817626880076,1.8855612506496249,0.5
605,0.04115977625478884,2.071954747129792,0.5
606,0.161040899471657,2.0029021949918815,0.5
607,0.11499566469256362,1.9908995476212596,0.5
608,0.09163376739923734,1.9735831121752323,0.5
609,0.0,2.0181819300586024,0.5
610,0.21262007137829864,2.071290519176856,0.5
611,0.028401021766756518,1.992277520380127,0.5
612,0.0,1.8841255759276436,0.5
613,0.20339540363644426,2.0155473561276667,0.5
614,0.0,1.9183815298404367,0.5
615,0.2048507198431464,1.994243684838196,0.5
616,0.0,1.8759870025142633,0.5
617,0.11832908648445173,2.0459301403605696,0.5
618,0.1392103744788078,2.0727366715878235,0.5
619,0.23128974119642676,2.048647709567112,0.5
620,0.0,2.0446610704462422,0.5
621,0.0,1.9625240460895867,0.5
622,0.1308981295347218,1.9916457319333316,0.5
623,0.11923572660218129,2.0388115198424224,0.5
624,0.0,2.0838537431906845,0.5
625,0.10304040559788197,2.052220079735494,0.5
626,0.024044792196527442,1.994928932112706,0.5
627,0.0,1.9756598131230465,0.5
628,0.3985402627010193,2.0121608288326858,0.5
629,0.058190946798862164,1.9711374112104831,0.5
630,0.017625478608729317,1.973692532762211,0.5
631,0.0,1.9907766958421849,0.5
632,0.1597517889761404,1.9908685060063407,0.5
633,0.0,2.0141452969264226,0.5
634,0.0,2.036848783365776,0.5
635,0.0018540787737681974,2.028015529556075,0.5
636,0.11517998227086101,1.9751585466888018,0.5
637,0.0,1.9651697517292612,0.5
638,0.0,1.922706217456699,0.5
639,0.0,1.9335439308080118,0.5
640,0.0,2.0102819218827324,0.5
641,0.11013302693128146,2.037784927586868,0.5
642,0.09257222487103389,2.0452448454620407,0.5
